canonical_name           common_name         start      stop direction
rrnac2483      rrnAC2483         2218364   2217711       rev
rrnac2484      ech3              2218425   2219096       for
rrnac2485      rrnAC2485         2219138   2219911       for
rrnac2486      nadE1             2220768   2219938       rev
rrnac2487      rfcC2             2221262   2222266       for
rrnac2488      rps24E            2222455   2222760       for
rrnac2489      rps27AE           2222764   2222895       for
rrnac2490      gcp               2222908   2224551       for
rrnac2492      rrnAC2492         2224770   2225042       for
rrnac2493      ham1              2225159   2225827       for
rrnac2494      yqjQ              2226133   2226726       for
rrnac2495      htr14             2226862   2228559       for
rrnac2496      rrnAC2496         2229052   2228579       rev
rrnac2497      rrnAC2497         2229152   2229048       rev
rrnac2498      trkA6             2230103   2229441       rev
rrnac2499      rrnAC2499         2231372   2230164       rev
rrnac2500      rrnAC2500         2231752   2232684       for
rrnac2501      gfo5              2232730   2233800       for
rrnac2502      phzC/phzF         2234545   2235420       for
rrnac2503      araC              2234436   2233828       rev
rrnac2504      lgl               2235483   2235851       for
rrnac2505      rrnAC2505         2237366   2235891       rev
rrnb0085       rrnB0085            69788     70117       for
rrnac2458      trxA1             2198203   2197859       rev
rrnac2459      maa               2198841   2198284       rev
rrnac2460      rrnAC2460         2198883   2201006       for
rrnac2461      ark2              2201042   2202169       for
rrnac2462      rrnAC2462         2202429   2202187       rev
rrnac2463      scp2              2202878   2202471       rev
rrnac2464      livF-6            2203718   2202999       rev
rrnac2465      livG-6            2204527   2203718       rev
rrnac2466      livM-5            2205629   2204523       rev
rrnac2467      rrnAC2467         2204376   2205704       for
rrnac2468      livH-6            2206543   2205629       rev
rrnac2469      rrnAC2469         2207995   2206577       rev
rrnac2470      prr               2208013   2208981       for
rrnac2471      yusM              2209057   2209890       for
rrnac2472      boa-8             2210611   2209898       rev
rrnac2473      aldY2             2210755   2212320       for
rrnac2474      eif1A1            2212504   2212851       for
rrnac2475      rrnAC2475         2212395   2212300       rev
rrnac2476      prk2              2213250   2213828       for
rrnac2477      htlD4             2214108   2215154       for
rrnac2479      rrnAC2479         2215253   2215798       for
rrnac2480      act               2215931   2216368       for
rrnac2481      rrnAC2481         2216702   2216442       rev
rrnb0086       rrnB0086            70117     70392       for
rrnac2433      rrnAC2433         2176646   2177296       for
rrnac2434      rrnAC2434         2177415   2177714       for
rrnac2435      rrnAC2435         2177786   2178271       for
rrnac2436      rrnAC2436         2178385   2179155       for
rrnac2437      mer1              2179145   2180119       for
rrnac2439      tnaA              2181739   2180399       rev
rrnac2440      scm               2181806   2182582       for
rrnac2441      rrnAC2441         2182669   2182935       for
rrnac2442      moxR3             2183132   2184088       for
rrnac2443      rrnAC2443         2184088   2185059       for
rrnac2444      rrnAC2444         2185059   2187290       for
rrnac2445      sui1              2187338   2187628       for
rrnac2446      rrnAC2446         2187880   2190189       for
rrnac2448      rrnAC2448         2190305   2191111       for
rrnac2449      thiD              2191407   2192789       for
rrnac2450      trxA9             2192868   2193500       for
rrnac2451      serA5             2194464   2193541       rev
rrnac2452      rrnAC2452         2194703   2194530       rev
rrnac2453      rrnAC2453         2194869   2195960       for
rrnac2454      rrnAC2454         2196173   2195127       rev
rrnac2455      usp10             2195968   2196402       for
rrnac2456      rrnAC2456         2196951   2196436       rev
rrnac2457      rrnAC2457         2197793   2197029       rev
rrnb0087       ski-2               70479     71129       for
rrnac2407      rrnAC2407         2149044   2148658       rev
rrnac2408      hom               2150102   2149161       rev
rrnac2410      rrnAC2410         2150632   2150102       rev
rrnac2411      rrnAC2411         2151125   2150715       rev
rrnac2412      rrnAC2412         2151421   2152134       for
rrnac2413      fusA              2154520   2152337       rev
rrnac2414      metB              2154682   2155914       for
rrnac2415      rrnAC2415         2155984   2156775       for
rrnac2416      rrnAC2416         2156932   2160072       for
rrnac2417      cbiQ2             2160801   2160094       rev
rrnac2418      cbiO              2161499   2160798       rev
rrnac2420      bioY              2162077   2161499       rev
rrnac2421      rrnAC2421         2163534   2162155       rev
rrnac2422      rrnAC2422         2163566   2164279       for
rrnac2423      rps7P             2164204   2163587       rev
rrnac2424      rps12P            2164635   2164210       rev
rrnac2425      htr18             2165107   2167491       for
rrnac2426      nusA2             2167977   2167555       rev
rrnac2427      rpoC              2169164   2167980       rev
rrnac2428      rpoA              2172076   2169170       rev
rrnac2429      rpoB              2173899   2172076       rev
rrnac2430      rpoB              2175466   2173904       rev
rrnac2432      rpoH              2175693   2175469       rev
rrnb0089       rrnB0089            71132     71464       for
rrnac2384      rrnAC2384         2123189   2122956       rev
rrnac2385      cdc6e             2125386   2124337       rev
rrnac2386      rrnAC2386         2127004   2126273       rev
rrnac2387      rrnAC2387         2127411   2127767       for
rrnac2388      rrnAC2388         2127791   2127699       rev
rrnac2389      rrnAC2389         2128569   2128315       rev
rrnac2390      rrnAC2390         2128950   2130458       for
rrnac2391      rrnAC2391         2131153   2130470       rev
rrnac2392      rrnAC2392         2131282   2132913       for
rrnac2393      rrnAC2393         2132919   2133476       for
rrnac2394      tnp               2133578   2134849       for
rrnac2395      rrnAC2395         2135176   2135646       for
rrnac2396      rrnAC2396         2137582   2137397       rev
rrnac2397      rrnAC2397         2137705   2138133       for
rrnac2398      rrnAC2398         2138142   2138369       for
rrnac2399      rrnAC2399         2138540   2140168       for
rrnac2400      rrnAC2400         2140179   2140727       for
rrnac2401      rrnAC2401         2140727   2141518       for
rrnac2402      rrnAC2402         2141514   2142020       for
rrnac2403      rrnAC2403         2142115   2142681       for
rrnac2404      rrnAC2404         2145816   2144203       rev
rrnac2405      rps10p-1          2147129   2146821       rev
rrnac2406      eef1a             2148398   2147136       rev
rrnb0090       rrnB0090            71539     71441       rev
rrnac2582      rrnAC2582         2302548   2303414       for
rrnac2768      minD4             2466136   2466849       for
rrnac2769      tfbI              2467691   2466834       rev
rrnac2770      rrnAC2770         2467863   2468354       for
rrnac2772      rrnAC2772         2468399   2470012       for
rrnac2773      ssuE2             2470602   2470021       rev
rrnac2774      rrnAC2774         2471135   2470773       rev
rrnac2775      rrnAC2775         2471140   2471706       for
rrnac2776      matE2             2473014   2471758       rev
rrnac2777      rrnAC2777         2473835   2473242       rev
rrnac2778      rrnAC2778         2473898   2474323       for
rrnac2779      asnC1             2474434   2473979       rev
rrnac2780      glnA              2474474   2475913       for
rrnac2781      pap2a             2476639   2475932       rev
rrnac2782      rbn               2477958   2476822       rev
rrnac2783      dip2              2479420   2478128       rev
rrnac2784      rrnAC2784         2479362   2480069       for
rrnac2785      rrnAC2785         2480658   2480831       for
rrnac2786      rrnAC2786         2481258   2480851       rev
rrnac2787      rrnAC2787         2481764   2481258       rev
rrnac2788      trm1              2482921   2481821       rev
rrnac2789      htlD25            2484893   2483214       rev
rrnac2791      rrnAC2791         2485411   2484893       rev
rrnb0074       rrnB0074            63108     62689       rev
rrnac2742      manC              2441903   2440911       rev
rrnac2743      rrnAC2743         2442270   2441989       rev
rrnac2744      rrnAC2744         2442443   2443384       for
rrnac2745      rrnAC2745         2443388   2443999       for
rrnac2746      rrnAC2746         2444477   2444052       rev
rrnac2748      rrnAC2748         2444464   2445042       for
rrnac2749      rrnAC2749         2445222   2445040       rev
rrnac2750      rrnAC2750         2445761   2445594       rev
rrnac2751      rrnAC2751         2445841   2446686       for
rrnac2752      rrnAC2752         2446733   2447008       for
rrnac2753      prt               2447062   2447745       for
rrnac2754      rrnAC2754         2449007   2449420       for
rrnac2755      rrnAC2755         2449008   2447755       rev
rrnac2756      rad24a            2449984   2451750       for
rrnac2757      rrnAC2757         2451833   2454019       for
rrnac2758      rrnAC2758         2454317   2454063       rev
rrnac2759      nso               2454376   2456247       for
rrnac2760      htr6              2458931   2456604       rev
rrnac2761      tmpC              2459890   2458934       rev
rrnac2762      mcm2              2460230   2463754       for
rrnac2764      rrnAC2764         2463759   2464028       for
rrnac2765      rrnAC2765         2464704   2465336       for
rrnac2766      rrnAC2766         2465372   2466136       for
rrnb0075       rrnB0075            62674     64071       for
rrnac2716      cysD              2419221   2420516       for
rrnac2717      serB1             2421435   2420806       rev
rrnac2718      rrnAC2718         2421530   2422006       for
rrnac2719      rad3b             2424220   2422070       rev
rrnac2720      rrnAC2720         2424321   2425070       for
rrnac2721      cat               2426023   2425055       rev
rrnac2722      yhcR3             2426042   2426596       for
rrnac2723      rrnAC2723         2427355   2426669       rev
rrnac2724      rrnAC2724         2427509   2427631       for
rrnac2726      pepB3             2427678   2428766       for
rrnac2728      htr               2431311   2428960       rev
rrnac2729      rrnAC2729         2431581   2431952       for
rrnac2730      rrnAC2730         2432474   2431962       rev
rrnac2731      rrnAC2731         2432540   2432908       for
rrnac2732      rrnAC2732         2433742   2432906       rev
rrnac2733      rrnAC2733         2434872   2433847       rev
rrnac2734      rrnAC2734         2434929   2435495       for
rrnac2735      rrnAC2735         2435543   2436637       for
rrnac2736      rrnAC2736         2436640   2436933       for
rrnac2737      glbN              2437868   2437509       rev
rrnac2739      rrnAC2739         2439442   2437997       rev
rrnac2740      rrnAC2740         2439588   2440037       for
rrnac2741      ywfD2             2440104   2440883       for
rrnb0076       rrnB0076            64483     64683       for
rrnac2688      rrnAC2688         2392483   2392653       for
rrnac2689      rrnAC2689         2392846   2393265       for
rrnac2691      polA2             2393270   2397454       for
rrnac2692      rrnAC2692         2397626   2399689       for
rrnac2694      rrnAC2694         2399685   2400728       for
rrnac2695      rrnAC2695         2400789   2401001       for
rrnac2696      serA1             2402623   2401040       rev
rrnac2698      rrnAC2698         2402981   2402772       rev
rrnac2699      rrnAC2699         2403286   2404152       for
rrnac2701      glyS              2404152   2405993       for
rrnac2702      rrnAC2702         2405997   2406593       for
rrnac2704      eif4A             2406663   2409218       for
rrnac2705      rrnAC2705         2409946   2409221       rev
rrnac2706      mdh               2410074   2410985       for
rrnac2707      rrnAC2707         2411237   2411115       rev
rrnac2708      rrnAC2708         2412057   2411374       rev
rrnac2709      rrnAC2709         2412440   2412060       rev
rrnac2710      gbp3              2413086   2412448       rev
rrnac2711      cdc6d             2414031   2415602       for
rrnac2712      sec11a            2416514   2415678       rev
rrnac2713      sec11b            2417167   2416460       rev
rrnac2714      polA1             2417646   2418821       for
rrnac2715      rrnAC2715         2419202   2417601       rev
rrnb0077       rrnB0077            64419     64270       rev
rrnac2659      rrnAC2659         2370106   2370711       for
rrnac2661      rad24             2370796   2371491       for
rrnac2662      fer               2371825   2372238       for
rrnac2663      lysC              2373431   2372259       rev
rrnac2664      rrnAC2664         2373633   2374028       for
rrnac2665      rrnAC2665         2375012   2374041       rev
rrnac2666      rrnAC2666         2375566   2375012       rev
rrnac2667      thrC3             2377299   2375911       rev
rrnac2669      rrnAC2669         2377754   2377368       rev
rrnac2670      ort               2378141   2379115       for
rrnac2671      inb               2379190   2379930       for
rrnac2672      arcB              2381083   2380190       rev
rrnac2674      gltCP             2382146   2381088       rev
rrnac2675      argD              2383270   2382146       rev
rrnac2676      argB2             2384127   2383270       rev
rrnac2678      argC              2385183   2384149       rev
rrnac2679      rimK              2386160   2385183       rev
rrnac2680      rrnAC2680         2386409   2386248       rev
rrnac2681      argH              2388074   2386578       rev
rrnac2683      argG              2389341   2388082       rev
rrnac2684      rrnAC2684         2390527   2389745       rev
rrnac2685      rrnAC2685         2391759   2390668       rev
rrnac2686      rrnAC2686         2391918   2392103       for
rrnb0078       rrnB0078            65040     65189       for
rrnac2633      htr               2347706   2346822       rev
rrnac2634      ileS              2351711   2348490       rev
rrnac2635      rrnAC2635         2351955   2351767       rev
rrnac2636      udg1              2351960   2352676       for
rrnac2638      hit2              2352714   2353139       for
rrnac2639      minD5             2353185   2353910       for
rrnac2640      rrnAC2640         2354426   2354593       for
rrnac2641      rrnAC2641         2354827   2353913       rev
rrnac2642      rrnAC2642         2355174   2355416       for
rrnac2643      rrnAC2643         2356134   2355970       rev
rrnac2644      rrnAC2644         2356479   2356198       rev
rrnac2645      comA              2357915   2356482       rev
rrnac2646      rrnAC2646         2358728   2359024       for
rrnac2647      rrnAC2647         2358718   2358017       rev
rrnac2648      nthB              2359033   2359479       for
rrnac2650      leuS1             2362161   2359486       rev
rrnac2651      rbsC              2363715   2362654       rev
rrnac2653      rbsC-4            2364988   2363711       rev
rrnac2654      rbsA-2            2365614   2364988       rev
rrnac2655      rbsA              2366541   2365651       rev
rrnac2656      yufN              2367889   2366711       rev
rrnac2657      phoT2             2368170   2369228       for
rrnac2658      usp20             2369689   2369261       rev
rrnb0079       rrnB0079            65459     66037       for
rrnac2607      rrnAC2607         2320960   2320826       rev
rrnac2608      dip3              2321140   2321865       for
rrnac2609      rrnAC2609         2321889   2321113       rev
rrnac2610      hemB              2321915   2322892       for
rrnac2611      rrnAC2611         2322975   2323709       for
rrnac2612      rrnAC2612         2324083   2325486       for
rrnac2613      rrnAC2613         2325562   2325461       rev
rrnac2614      rrnAC2614         2325486   2325965       for
rrnac2616      ark3              2327382   2326042       rev
rrnac2618      htr               2328992   2327385       rev
rrnac2619      amt               2329457   2330782       for
rrnac2621      glnB              2330778   2331140       for
rrnac2622      asnC4             2331153   2331608       for
rrnac2623      cheA2             2331820   2332461       for
rrnac2624      rrnAC2624         2332636   2333988       for
rrnac2625      nirA1             2336020   2334257       rev
rrnac2626      rrnAC2626         2337771   2336452       rev
rrnac2627      narB              2340268   2338166       rev
rrnac2628      hemL              2340446   2341780       for
rrnac2629      rrnAC2629         2341725   2342585       for
rrnac2630      prsA              2342563   2343552       for
rrnac2631      aldY1             2343728   2345224       for
rrnac2632      rrnAC2632         2345364   2346770       for
rrnb0080       rrnB0080            66104     67120       for
rrnac2584      rrnAC2584         2303781   2303503       rev
rrnac2585      rrnAC2585         2304068   2303880       rev
rrnac2586      rrnAC2586         2304043   2305104       for
rrnac2587      rrnAC2587         2305328   2305116       rev
rrnac2588      rrnAC2588         2305505   2306185       for
rrnac2589      rrnAC2589         2306185   2306781       for
rrnac2590      cstA              2308722   2306830       rev
rrnac2591      rrnAC2591         2310166   2309873       rev
rrnac2592      arsA3             2310176   2308899       rev
rrnac2593      cobW/P47K_1       2310312   2311610       for
rrnac2594      rrnAC2594         2311816   2311613       rev
rrnac2595      rrnAC2595         2312342   2311920       rev
rrnac2596      rrnAC2596         2312675   2312364       rev
rrnac2597      rrnAC2597         2312674   2313000       for
rrnac2598      rrnAC2598         2313429   2313061       rev
rrnac2599      gst2              2314965   2315240       for
rrnac2600      rrnAC2600         2314907   2313483       rev
rrnac2601      prxS              2315243   2315749       for
rrnac2602      yrdC              2315707   2316336       for
rrnac2603      rrnAC2603         2317036   2316377       rev
rrnac2604      rrnAC2604         2317773   2317156       rev
rrnac2605      hdrD              2317918   2319996       for
rrnac2606      mthK2             2320750   2320004       rev
rrnb0081       rrnB0081            67615     67127       rev
rrnac2792      rrnAC2792         2486307   2485576       rev
rrnac2968      rrnAC2968         2629740   2629264       rev
rrnac2969      pyrD              2630832   2629783       rev
rrnac2970      rrnAC2970         2631135   2630941       rev
rrnac2971      rrnAC2971         2631342   2631689       for
rrnac2972      rrnAC2972         2633349   2633257       rev
rrnac2973      rrnAC2973         2637498   2637752       for
rrnac2974      rrnAC2974         2637950   2639206       for
rrnac2976      rrnAC2976         2640524   2639223       rev
rrnac2977      rrnAC2977         2641205   2640600       rev
rrnac2978      rrnAC2978         2641378   2642043       for
rrnac2979      rrnAC2979         2642714   2643049       for
rrnac2980      rrnAC2980         2643049   2644581       for
rrnac2981      rrnAC2981         2644866   2646089       for
rrnac2982      rrnAC2982         2646332   2647471       for
rrnac2983      rrnAC2983         2648121   2648426       for
rrnac2984      rrnAC2984         2648542   2648718       for
rrnac2985      rrnAC2985         2648782   2649111       for
rrnac2986      rrnAC2986         2649227   2650090       for
rrnac2987      rrnAC2987         2650357   2650133       rev
rrnac2988      rrnAC2988         2651573   2650899       rev
rrnac2989      rrnAC2989         2651774   2651625       rev
rrnac2990      rrnAC2990         2652044   2652382       for
rrnb0065       rrnB0065            52808     53629       for
rrnac2943      rrnAC2943         2602093   2601929       rev
rrnac2944      rrnAC2944         2602377   2602096       rev
rrnac2945      rrnAC2945         2602611   2603999       for
rrnac2947      leuS2             2604154   2606838       for
rrnac2948      bcp3              2607326   2606877       rev
rrnac2949      hsp20a            2607736   2607332       rev
rrnac2950      pheA              2608614   2607802       rev
rrnac2951      yccK              2609529   2608693       rev
rrnac2952      rrnAC2952         2610236   2609610       rev
rrnac2953      lpdA2             2611801   2610386       rev
rrnac2954      rrnAC2954         2612239   2611862       rev
rrnac2955      pdhC2             2613932   2612298       rev
rrnac2956      pdhB1             2614934   2613939       rev
rrnac2957      pdhA3             2616037   2614934       rev
rrnac2959      lipA              2617139   2616213       rev
rrnac2960      rrnAC2960         2617672   2617298       rev
rrnac2961      brr2              2618215   2620683       for
rrnac2962      rrnAC2962         2621970   2621317       rev
rrnac2963      top1              2622089   2622808       for
rrnac2964      endA              2622899   2623903       for
rrnac2965      trpS              2624037   2625683       for
rrnac2966      pheS              2625962   2627470       for
rrnac2967      pheT              2627473   2629224       for
rrnb0067       rrnB0067            56192     53889       rev
rrnac2918      rrnAC2918         2584065   2584472       for
rrnac2919      rrnAC2919         2584876   2584592       rev
rrnac2920      rrnAC2920         2585023   2585796       for
rrnac2921      rrnAC2921         2585847   2584978       rev
rrnac2922      rrnAC2922         2585854   2586015       for
rrnac2923      rrnAC2923         2586112   2586585       for
rrnac2924      guaA3             2587328   2586615       rev
rrnac2925      rrnAC2925         2587898   2587716       rev
rrnac2927      yafB-4            2588699   2587908       rev
rrnac2929      gfo1              2589799   2588819       rev
rrnac2930      rrnAC2930         2590870   2589833       rev
rrnac2931      rrnAC2931         2591516   2591232       rev
rrnac2932      rrnAC2932         2591704   2592138       for
rrnac2933      rrnAC2933         2592313   2592867       for
rrnac2934      rrnAC2934         2592944   2593189       for
rrnac2935      rrnAC2935         2593047   2593211       for
rrnac2936      boa               2593286   2594017       for
rrnac2937      mutS1             2596946   2594055       rev
rrnac2938      rrnAC2938         2597000   2597386       for
rrnac2939      cctB              2597564   2599240       for
rrnac2940      rrnAC2940         2600588   2599728       rev
rrnac2941      ocd2              2600665   2601657       for
rrnac2942      rrnAC2942         2601882   2601664       rev
rrnb0068       rrnB0068            57210     56272       rev
rrnac2892      rrnAC2892         2565206   2564214       rev
rrnac2893      rrnAC2893         2566225   2565356       rev
rrnac2894      rrnAC2894         2566482   2566652       for
rrnac2895      rrnAC2895         2567376   2566645       rev
rrnac2896      rrnAC2896         2568311   2567376       rev
rrnac2897      galE2             2569391   2568390       rev
rrnac2898      rrnAC2898         2569381   2569701       for
rrnac2899      rrnAC2899         2569780   2570076       for
rrnac2900      cspD2             2570007   2569816       rev
rrnac2901      uvrB              2570619   2571893       for
rrnac2902      rrnAC2902         2573206   2572073       rev
rrnac2903      nmd3              2574296   2573160       rev
rrnac2904      galE6             2575276   2574386       rev
rrnac2906      htpX1             2575404   2576279       for
rrnac2907      rrnAC2907         2576700   2577314       for
rrnac2908      rrnAC2908         2577319   2577774       for
rrnac2910      radA              2577913   2578965       for
rrnac2912      gsp               2580452   2579403       rev
rrnac2913      rrnAC2913         2581490   2580480       rev
rrnac2914      yvaI              2581629   2582531       for
rrnac2915      rrnAC2915         2582348   2581518       rev
rrnac2916      rrnAC2916         2582595   2583305       for
rrnac2917      rrnAC2917         2583355   2584065       for
rrnb0069       rrnB0069            57706     57230       rev
rrnac2865      rrnAC2865         2545433   2545341       rev
rrnac2866      rrnAC2866         2545505   2545888       for
rrnac2867      dip1              2547268   2545919       rev
rrnac2868      potD2             2547473   2548543       for
rrnac2870      potA2             2548687   2549634       for
rrnac2872      potB2             2549624   2550463       for
rrnac2873      potC2             2550460   2551263       for
rrnac2874      phaJ1             2551339   2551782       for
rrnac2875      rrnAC2875         2552020   2551778       rev
rrnac2876      rad24-2           2552136   2554532       for
rrnac2877      rrnAC2877         2554535   2555059       for
rrnac2878      rrnAC2878         2555101   2555385       for
rrnac2880      yqjM2             2555595   2556686       for
rrnac2881      rrnAC2881         2556766   2557605       for
rrnac2882      maoC1             2558352   2557612       rev
rrnac2883      rrnAC2883         2558455   2558751       for
rrnac2884      rrnAC2884         2558762   2559316       for
rrnac2885      rrnAC2885         2559365   2559907       for
rrnac2886      phaC              2559913   2561337       for
rrnac2888      rrnAC2888         2561380   2561835       for
rrnac2889      rrnAC2889         2562071   2561850       rev
rrnac2890      rrnAC2890         2562316   2564109       for
rrnac2891      cctA2             2564154   2562385       rev
rrnb0070       speE                59499     57709       rev
rrnac2842      rrnAC2842         2524103   2524555       for
rrnac2843      rrnAC2843         2524847   2524698       rev
rrnac2844      pri2              2525128   2526201       for
rrnac2845      rrnAC2845         2526410   2526204       rev
rrnac2846      rrnAC2846         2526540   2527184       for
rrnac2847      hjr               2527724   2527209       rev
rrnac2848      rrnAC2848         2527917   2528864       for
rrnac2849      rrnAC2849         2529482   2528874       rev
rrnac2850      pcbD-1            2530415   2529522       rev
rrnac2851      pcnA              2531207   2530425       rev
rrnac2852      rrnAC2852         2531152   2532372       for
rrnac2853      nirK              2532411   2531329       rev
rrnac2854      ftsJ              2532726   2533514       for
rrnac2855      rrnAC2855         2534233   2533538       rev
rrnac2856      rrnAC2856         2534399   2534226       rev
rrnac2857      tatC1             2536903   2534669       rev
rrnac2858      tatC2             2536966   2538582       for
rrnac2859      gpmB              2538539   2539213       for
rrnac2860      trmU              2540100   2539231       rev
rrnac2861      mutS2             2540230   2542305       for
rrnac2862      cdc6c             2542392   2543516       for
rrnac2863      rrnAC2863         2543688   2544542       for
rrnac2864      rrnAC2864         2545337   2544555       rev
rrnb0071       rrnB0071            61341     62246       for
rrnac2816      rrnAC2816         2505510   2505043       rev
rrnac2817      rrnAC2817         2507206   2505602       rev
rrnac2818      ftsH              2507163   2508638       for
rrnac2819      rrnAC2819         2508724   2508996       for
rrnac2820      phnP              2509044   2509916       for
rrnac2821      rrnAC2821         2509981   2510274       for
rrnac2822      rrnAC2822         2510605   2510300       rev
rrnac2824      rrnAC2824         2511535   2511293       rev
rrnac2826      rrnAC2826         2512492   2511608       rev
rrnac2827      eif2G             2512888   2514114       for
rrnac2828      rrnAC2828         2514117   2514491       for
rrnac2829      rpoE'             2514498   2515073       for
rrnac2830      rpoE"             2515076   2515270       for
rrnac2831      rrnAC2831         2515404   2515811       for
rrnac2832      rrnAC2832         2515992   2515840       rev
rrnac2833      rrnAC2833         2517201   2517587       for
rrnac2834      rrnAC2834         2517758   2516085       rev
rrnac2835      hisG              2518643   2517798       rev
rrnac2836      dld               2520067   2518712       rev
rrnac2837      trzA3             2520066   2521361       for
rrnac2838      rrnAC2838         2521503   2522498       for
rrnac2840      ahcY              2522546   2523820       for
rrnac2841      rrnAC2841         2523889   2522522       rev
rrnb0072       rrnB0072            62221     62310       for
rrnac2793      yusZ3             2487149   2486307       rev
rrnac2794      hisH2             2487871   2487176       rev
rrnac2795      rrnAC2795         2488042   2488404       for
rrnac2796      udg3              2489020   2488436       rev
rrnac2797      ern3              2489540   2489100       rev
rrnac2798      rrnAC2798         2490159   2489770       rev
rrnac2799      rrnAC2799         2490500   2490318       rev
rrnac2800      fprA              2490573   2491268       for
rrnac2801      rrnAC2801         2491322   2492224       for
rrnac2802      rpl40E            2492427   2492281       rev
rrnac2803      rrnAC2803         2492542   2493636       for
rrnac2804      rrnAC2804         2494255   2493812       rev
rrnac2805      hyrA2             2494598   2496091       for
rrnac2806      rrnAC2806         2496244   2496468       for
rrnac2807      rrnAC2807         2497208   2496501       rev
rrnac2808      serS              2498702   2497323       rev
rrnac2809      usp21             2499227   2498787       rev
rrnac2810      rrnAC2810         2499254   2500240       for
rrnac2811      mthK              2501132   2502256       for
rrnac2812      rrnAC2812         2502708   2502259       rev
rrnac2813      rrnAC2813         2502942   2502784       rev
rrnac2814      mutT3             2503200   2503664       for
rrnac2815      aca2              2504940   2503810       rev
rrnb0073       rrnB0073            62684     62376       rev
rrnac2991      rrnAC2991         2652343   2652017       rev
rrnac3169      argS              2802528   2800792       rev
rrnac3170      rrnAC3170         2804429   2802666       rev
rrnac3171      usp19             2804533   2805426       for
rrnac3172      rrnAC3172         2805476   2805664       for
rrnac3173      lysS              2807355   2805721       rev
rrnac3174      pyrH              2808042   2807359       rev
rrnac3175      rrnAC3175         2808462   2808707       for
rrnac3176      rrnAC3176         2808806   2810050       for
rrnac3177      thiL              2810948   2810085       rev
rrnac3178      rrnAC3178         2811045   2812076       for
rrnac3179      rps19E            2812195   2812653       for
rrnac3180      rrnAC3180         2812742   2813083       for
rrnac3181      rrnAC3181         2813087   2813701       for
rrnac3182      rrnAC3182         2814406   2813744       rev
rrnac3183      hisS              2814662   2815966       for
rrnac3185      rrnAC3185         2816106   2816450       for
rrnac3186      rrnAC3186         2816786   2816520       rev
rrnac3187      rrnAC3187         2817341   2816838       rev
rrnac3188      truA              2817437   2818261       for
rrnac3189      pepF              2818310   2820097       for
rrnac3190      pan1              2820249   2821466       for
rrnac3191      deoR1             2822272   2821508       rev
rrnb0056       rrnB0056            46546     46043       rev
rrnac3146      fps               2780406   2779567       rev
rrnac3147      etfA2             2781418   2780471       rev
rrnac3148      etfB1             2782209   2781421       rev
rrnac3149      rrnAC3149         2783385   2782294       rev
rrnac3150      rrnAC3150         2783540   2784769       for
rrnac3151      ubiE1             2785419   2784802       rev
rrnac3152      atpG              2785535   2785864       for
rrnac3153      rrnAC3153         2785855   2785523       rev
rrnac3154      atpI              2785854   2787722       for
rrnac3155      atpC1             2787944   2788201       for
rrnac3156      atpE              2788227   2788808       for
rrnac3157      ntpC              2788808   2789878       for
rrnac3158      atpF              2789878   2790198       for
rrnac3159      ntpA              2790204   2791961       for
rrnac3160      ntpB              2791967   2793376       for
rrnac3161      bop               2793474   2794223       for
rrnac3162      atpD              2794336   2795025       for
rrnac3163      rrnAC3163         2795084   2795473       for
rrnac3164      erf1              2796854   2795601       rev
rrnac3165      rrnAC3165         2797276   2797145       rev
rrnac3166      minD3             2798231   2799043       for
rrnac3167      rrnAC3167         2799863   2799117       rev
rrnac3168      pcbD-2            2799933   2800721       for
rrnb0058       rrnB0058            46911     46546       rev
rrnac3122      mdcM              2761693   2760788       rev
rrnac3123      rrnAC3123         2761872   2762381       for
rrnac3124      srp54             2762493   2763899       for
rrnac3125      usp33             2764012   2764407       for
rrnac3126      trxA4             2765102   2764422       rev
rrnac3127      livF-7            2765846   2765106       rev
rrnac3128      livG-9            2766601   2765846       rev
rrnac3129      livM-6            2767689   2766601       rev
rrnac3130      livH-7            2768330   2767689       rev
rrnac3132      livK-2            2770175   2768760       rev
rrnac3133      rrnAC3133         2770265   2771119       for
rrnac3134      rrnAC3134         2771178   2771753       for
rrnac3135      cat               2771757   2772320       for
rrnac3136      rrnAC3136         2772479   2771901       rev
rrnac3137      rrnAC3137         2772696   2773490       for
rrnac3138      hat3              2774246   2773515       rev
rrnac3139      maoC2             2775263   2774373       rev
rrnac3140      nuc               2775351   2776304       for
rrnac3141      soxA1             2776359   2777411       for
rrnac3142      rrnAC3142         2777507   2777848       for
rrnac3143      rrnAC3143         2778533   2777913       rev
rrnac3144      rrnAC3144         2778952   2778533       rev
rrnac3145      adk               2779512   2778952       rev
rrnb0059       rrnB0059            47367     47269       rev
rrnac3098      rrnAC3098         2743604   2742534       rev
rrnac3099      edp               2744532   2743609       rev
rrnac3100      rrnAC3100         2744617   2746662       for
rrnac3101      rrnAC3101         2747454   2746699       rev
rrnac3102      nifU1             2747939   2747514       rev
rrnac3103      rrnAC3103         2749137   2748601       rev
rrnac3104      csd1              2750496   2749252       rev
rrnac3105      rrnAC3105         2751044   2750583       rev
rrnac3106      rrnAC3106         2750772   2751278       for
rrnac3107      rrnAC3107         2751397   2751110       rev
rrnac3108      tpr               2752122   2751397       rev
rrnac3109      rrnAC3109         2752329   2752889       for
rrnac3110      gufA              2753137   2753946       for
