canonical_name	common_name	start	stop direction
VNG0297H	VNG0297H	235626	234811	Rev
VNG0298H	VNG0298H	236303	235701	Rev
VNG0311H	VNG0311H	244632	244234	Rev
VNG0312H	VNG0312H	246108	245812	Rev
VNG0320H	VNG0320H	251884	251276	Rev
VNG0322H	VNG0322H	253667	253161	Rev
VNG0337H	VNG0337H	266869	265598	Rev
VNG0343H	VNG0343H	272777	272496	Rev
VNG0346H	VNG0346H	274601	274443	Rev
VNG0347H	VNG0347H	275373	274894	Rev
VNG0370H	VNG0370H	289817	289518	Rev
VNG0399H	VNG0399H	307168	306704	Rev
VNG0402H	VNG0402H	309685	309536	Rev
VNG0407H	VNG0407H	314971	314159	Rev
VNG0408H	VNG0408H	316276	315209	Rev
VNG0420H	VNG0420H	326384	326199	Rev
VNG0430H	VNG0430H	333338	332691	Rev
VNG0435H	VNG0435H	335064	334801	Rev
VNG0447H	VNG0447H	345117	343912	Rev
VNG0469H	VNG0469H	363387	361708	Rev
VNG0472H	VNG0472H	364889	364476	Rev
VNG0482H	VNG0482H	373508	372942	Rev
VNG0485H	VNG0485H	377209	376823	Rev
VNG0487H	VNG0487H	378581	377811	Rev
VNG0488H	VNG0488H	379233	378532	Rev
VNG0492H	VNG0492H	383294	382602	Rev
VNG0496H	VNG0496H	384446	384066	Rev
VNG0506H	VNG0506H	392660	392532	Rev
VNG0518H	VNG0518H	400614	400504	Rev
VNG0529H	VNG0529H	409160	408657	Rev
VNG0532H	VNG0532H	410416	410042	Rev
VNG0543H	VNG0543H	420874	420479	Rev
VNG0579H	VNG0579H	445523	445266	Rev
VNG0584H	VNG0584H	448311	447484	Rev
VNG0585H	VNG0585H	448700	448317	Rev
VNG0587H	VNG0587H	450376	449468	Rev
VNG0595H	VNG0595H	455086	454475	Rev
VNG0612H	VNG0612H	466583	466392	Rev
VNG0613H	VNG0613H	467362	466931	Rev
VNG0617H	VNG0617H	472527	471673	Rev
VNG0622H	VNG0622H	474712	473687	Rev
VNG0656H	VNG0656H	501026	500790	Rev
VNG0659H	VNG0659H	503406	503182	Rev
VNG0670H	VNG0670H	510787	510311	Rev
VNG0671H	VNG0671H	511413	510808	Rev
VNG0677H	VNG0677H	515790	515506	Rev
VNG0697H	VNG0697H	527779	527666	Rev
VNG0738H	VNG0738H	557657	557217	Rev
VNG0742H	VNG0742H	559724	559023	Rev
VNG0762H	VNG0762H	576015	575905	Rev
VNG0765H	VNG0765H	578100	577927	Rev
VNG0782H	VNG0782H	590003	588705	Rev
VNG0811H	VNG0811H	609288	608899	Rev
VNG0840H	VNG0840H	638633	638532	Rev
VNG0847H	VNG0847H	643022	642120	Rev
VNG0868H	VNG0868H	656506	656036	Rev
VNG0906H	VNG0906H	687372	686896	Rev
VNG0914H	VNG0914H	692713	691616	Rev
VNG0918H	VNG0918H	697939	697058	Rev
VNG0920H	VNG0920H	700821	698758	Rev
VNG0959H	VNG0959H	731634	731398	Rev
VNG0991H	VNG0991H	757016	756678	Rev
VNG0992H	VNG0992H	758119	757412	Rev
VNG0994H	VNG0994H	759870	759670	Rev
VNG0999H	VNG0999H	766044	765778	Rev
VNG1005H	VNG1005H	770406	770197	Rev
VNG1007H	VNG1007H	771925	771725	Rev
VNG1015H	VNG1015H	778820	778449	Rev
VNG1017H	VNG1017H	779960	778860	Rev
VNG1036H	VNG1036H	792703	792188	Rev
VNG1041H	VNG1041H	795747	795136	Rev
VNG1047H	VNG1047H	796467	796246	Rev
VNG1050H	VNG1050H	798476	798129	Rev
VNG1063H	VNG1063H	810761	809748	Rev
VNG1064H	VNG1064H	812492	811155	Rev
VNG1095H	VNG1095H	840118	839930	Rev
VNG1120H	VNG1120H	853894	853421	Rev
VNG1130H	VNG1130H	858911	858690	Rev
VNG1144H	VNG1144H	867124	866285	Rev
VNG1154H	VNG1154H	874207	873737	Rev
VNG1162H	VNG1162H	878925	877981	Rev
VNG1178H	VNG1178H	888617	888390	Rev
VNG1183H	VNG1183H	892578	892330	Rev
VNG1196H	VNG1196H	899878	899771	Rev
VNG1227H	VNG1227H	922776	922018	Rev
VNG1239H	VNG1239H	932466	932350	Rev
VNG1250H	VNG1250H	940758	939670	Rev
VNG1257H	VNG1257H	948211	947930	Rev
VNG1270H	VNG1270H	954315	953518	Rev
VNG1279H	VNG1279H	960012	959521	Rev
VNG1291H	VNG1291H	966389	965565	Rev
VNG1317H	VNG1317H	984111	983917	Rev
VNG1319H	VNG1319H	986269	984587	Rev
VNG1329H	VNG1329H	993020	992754	Rev
VNG1355H	VNG1355H	1011350	1010874	Rev
VNG1360H	VNG1360H	1014834	1014343	Rev
VNG1387H	VNG1387H	1034509	1033934	Rev
VNG1388H	VNG1388H	1035285	1034509	Rev
VNG1394H	VNG1394H	1037746	1037252	Rev
VNG1410H	VNG1410H	1050434	1049427	Rev
VNG1412H	VNG1412H	1052118	1051255	Rev
VNG1413H	VNG1413H	1053737	1052151	Rev
VNG1417H	VNG1417H	1057122	1056328	Rev
VNG1425H	VNG1425H	1060698	1060405	Rev
VNG1440H	VNG1440H	1069064	1068717	Rev
VNG1446H	VNG1446H	1072142	1071912	Rev
VNG1447H	VNG1447H	1073080	1072169	Rev
VNG1448H	VNG1448H	1073392	1073156	Rev
VNG1455H	VNG1455H	1079908	1078865	Rev
VNG1456H	VNG1456H	1080326	1079949	Rev
VNG1459H	VNG1459H	1082265	1082122	Rev
VNG1473H	VNG1473H	1095075	1094830	Rev
VNG1500H	VNG1500H	1113681	1113022	Rev
VNG1513H	VNG1513H	1125985	1125752	Rev
VNG1534H	VNG1534H	1143726	1143586	Rev
VNG1546H	VNG1546H	1155096	1154860	Rev
VNG1570H	VNG1570H	1173820	1173053	Rev
VNG1590H	VNG1590H	1189679	1189413	Rev
VNG1618H	VNG1618H	1204607	1204026	Rev
VNG1619H	VNG1619H	1206535	1205966	Rev
VNG1625H	VNG1625H	1212387	1211767	Rev
VNG1640H	VNG1640H	1220253	1219876	Rev
VNG1642H	VNG1642H	1221094	1220975	Rev
VNG1650H	VNG1650H	1230340	1229495	Rev
VNG1651H	VNG1651H	1230699	1230499	Rev
VNG1655H	VNG1655H	1234831	1234478	Rev
VNG1657H	VNG1657H	1235829	1234831	Rev
VNG1666H	VNG1666H	1242487	1241723	Rev
VNG1674H	VNG1674H	1247331	1247173	Rev
VNG1679H	VNG1679H	1251131	1250643	Rev
VNG1723H	VNG1723H	1275960	1275553	Rev
VNG1734H	VNG1734H	1283685	1283353	Rev
VNG1744H	VNG1744H	1289183	1288326	Rev
VNG1751H	VNG1751H	1292908	1291958	Rev
VNG1777H	VNG1777H	1316915	1316502	Rev
VNG1786H	VNG1786H	1323331	1323056	Rev
VNG1798H	VNG1798H	1333429	1332860	Rev
VNG1820H	VNG1820H	1345983	1345753	Rev
VNG1831H	VNG1831H	1352415	1351801	Rev
VNG1839H	VNG1839H	1358623	1357613	Rev
VNG1842H	VNG1842H	1360250	1358952	Rev
VNG1849H	VNG1849H	1366691	1365513	Rev
VNG1852H	VNG1852H	1369606	1368776	Rev
VNG1890H	VNG1890H	1397820	1397377	Rev
VNG1895H	VNG1895H	1402704	1402360	Rev
VNG1902H	VNG1902H	1408535	1408323	Rev
VNG1904H	VNG1904H	1410275	1410177	Rev
VNG1921H	VNG1921H	1419372	1418989	Rev
VNG1942H	VNG1942H	1432575	1432240	Rev
VNG1952H	VNG1952H	1438911	1438141	Rev
VNG1954H	VNG1954H	1443508	1443230	Rev
VNG1964H	VNG1964H	1450033	1448864	Rev
VNG1965H	VNG1965H	1451159	1450113	Rev
VNG1973H	VNG1973H	1457967	1457338	Rev
VNG1983H	VNG1983H	1463364	1461883	Rev
VNG1989H	VNG1989H	1470907	1470437	Rev
VNG1998H	VNG1998H	1477102	1476740	Rev
VNG2014H	VNG2014H	1488341	1488093	Rev
VNG2034H	VNG2034H	1501619	1500798	Rev
VNG2041H	VNG2041H	1505692	1505294	Rev
VNG2054H	VNG2054H	1510631	1510251	Rev
VNG2064H	VNG2064H	1516908	1515196	Rev
VNG2074H	VNG2074H	1526222	1525896	Rev
VNG2105H	VNG2105H	1547544	1547278	Rev
VNG2109H	VNG2109H	1549941	1549723	Rev
VNG2115H	VNG2115H	1553809	1553567	Rev
VNG2146H	VNG2146H	1580271	1579942	Rev
VNG2148H	VNG2148H	1582740	1581508	Rev
VNG2174H	VNG2174H	1607902	1607759	Rev
VNG2176H	VNG2176H	1609963	1609445	Rev
VNG2178H	VNG2178H	1611068	1610793	Rev
VNG2191H	VNG2191H	1624827	1624255	Rev
VNG2204H	VNG2204H	1634779	1633925	Rev
VNG2207H	VNG2207H	1637807	1636677	Rev
VNG2211H	VNG2211H	1641179	1640454	Rev
VNG2230H	VNG2230H	1659356	1658529	Rev
VNG2260H	VNG2260H	1682893	1682111	Rev
VNG2273H	VNG2273H	1693340	1693176	Rev
VNG2279H	VNG2279H	1696384	1695863	Rev
VNG2292H	VNG2292H	1710236	1708944	Rev
VNG2297H	VNG2297H	1712872	1712378	Rev
VNG2298H	VNG2298H	1714152	1713502	Rev
VNG2313H	VNG2313H	1725077	1724505	Rev
VNG2314H	VNG2314H	1725775	1725131	Rev
VNG2315H	VNG2315H	1726606	1725845	Rev
VNG2341H	VNG2341H	1751850	1751632	Rev
VNG2380H	VNG2380H	1784313	1783657	Rev
VNG2392H	VNG2392H	1794433	1793804	Rev
VNG2403H	VNG2403H	1802881	1802099	Rev
VNG2413H	VNG2413H	1809604	1809089	Rev
VNG2433H	VNG2433H	1827608	1827123	Rev
VNG2439H	VNG2439H	1830991	1830497	Rev
VNG2480H	VNG2480H	1856131	1855517	Rev
VNG2519H	VNG2519H	1889127	1888048	Rev
VNG2525H	VNG2525H	1892323	1891811	Rev
VNG2554H	VNG2554H	1916601	1916023	Rev
VNG2556H	VNG2556H	1917904	1917497	Rev
VNG2562H	VNG2562H	1921212	1920061	Rev
VNG2563H	VNG2563H	1922165	1921305	Rev
VNG2603H	VNG2603H	1946232	1945891	Rev
VNG2613H	VNG2613H	1954824	1954528	Rev
VNG2628H	VNG2628H	1967698	1967330	Rev
VNG2631H	VNG2631H	1969428	1968826	Rev
VNG2634H	VNG2634H	1971122	1970553	Rev
VNG2641H	VNG2641H	1979123	1978827	Rev
VNG2652H	VNG2652H	1989215	1987887	Rev
VNG2673H	VNG2673H	2006309	2006202	Rev
VNG2678H	VNG2678H	2011541	2009712	Rev
VNG5062C	VNG5062C	45882	47072	For
VNG5069C	VNG5069C	50060	51166	For
VNG5071C	VNG5071C	51173	52435	For
VNG5074C	VNG5074C	52828	53802	For
VNG5075C	VNG5075C	53918	54319	For
VNG5143C	VNG5143C	112973	114124	For
VNG5164C	VNG5164C	129183	129791	For
VNG5204C	VNG5204C	154707	155141	For
VNG5206C	VNG5206C	155237	156064	For
VNG5207C	VNG5207C	156073	156873	For
VNG5236C	VNG5236C	177757	177999	For
VNG5238C	VNG5238C	178005	178574	For
VNG5138C	VNG5138C	103476	105593	For
VNG5139C	VNG5139C	107069	109051	For
VNG5194C	VNG5194C	147005	147994	For
VNG5008H	VNG5008H	4215	4607	For
VNG5009H	VNG5009H	4614	4808	For
VNG5016H	VNG5016H	14308	15579	For
VNG5017H	VNG5017H	15743	16348	For
VNG5038H	VNG5038H	29637	29786	For
VNG5042H	VNG5042H	34534	35358	For
VNG5044H	VNG5044H	36008	36841	For
VNG5045H	VNG5045H	36807	37808	For
VNG5050H	VNG5050H	39504	39782	For
VNG5063H	VNG5063H	47084	47572	For
VNG5064H	VNG5064H	47575	48030	For
VNG5073H	VNG5073H	52660	52806	For
VNG5081H	VNG5081H	57972	58349	For
VNG5082H	VNG5082H	58617	59888	For
VNG5083H	VNG5083H	59944	60051	For
VNG5085H	VNG5085H	61626	62276	For
VNG5086H	VNG5086H	62291	62845	For
VNG5087H	VNG5087H	63303	64664	For
VNG5096H	VNG5096H	70849	71049	For
VNG5097H	VNG5097H	71971	72219	For
VNG5109H	VNG5109H	79817	81088	For
VNG5114H	VNG5114H	82661	83191	For
VNG5130H	VNG5130H	91734	92039	For
VNG5132H	VNG5132H	93610	94071	For
VNG5135H	VNG5135H	97244	97648	For
VNG5137H	VNG5137H	103281	103469	For
VNG5144H	VNG5144H	114461	114739	For
VNG5146H	VNG5146H	115884	116495	For
VNG5148H	VNG5148H	121064	122389	For
VNG5152H	VNG5152H	124238	124579	For
VNG5153H	VNG5153H	124579	125277	For
VNG5154H	VNG5154H	125267	126310	For
VNG5156H	VNG5156H	126536	126925	For
VNG5165H	VNG5165H	130071	130628	For
VNG5166H	VNG5166H	130628	130837	For
VNG5167H	VNG5167H	130900	131043	For
VNG5169H	VNG5169H	131677	132354	For
VNG5174H	VNG5174H	134088	135575	For
VNG5185H	VNG5185H	141871	142308	For
VNG5186H	VNG5186H	144507	144794	For
VNG5189H	VNG5189H	145195	145494	For
VNG5191H	VNG5191H	145498	146007	For
VNG5192H	VNG5192H	146183	146368	For
VNG5195H	VNG5195H	148190	148633	For
VNG5197H	VNG5197H	149110	150267	For
VNG5201H	VNG5201H	153698	153898	For
VNG5209H	VNG5209H	158069	158485	For
VNG5217H	VNG5217H	165896	166144	For
VNG5243H	VNG5243H	182012	182176	For
VNG5244H	VNG5244H	182642	182809	For
VNG5248H	VNG5248H	183952	184182	For
VNG5249H	VNG5249H	184552	184707	For
VNG5250H	VNG5250H	184869	185135	For
VNG5256H	VNG5256H	189125	189982	For
VNG5131H	VNG5131H	92639	93610	For
VNG5218H	VNG5218H	166140	167255	For
VNG5078G	trh	55602	55880	For
VNG5013G	repH	9210	12428	For
VNG5030G	gvpA1	22484	22711	For
VNG5032G	gvpC1	22804	23949	For
VNG5033G	gvpN1	23949	24989	For
VNG5034G	gvpO1	25017	25373	For
VNG5035G	sojB	25405	26166	For
VNG5039G	tbpA	30131	30343	For
VNG5055G	cydA	42257	43702	For
VNG5057G	cydB	43698	44690	For
VNG5066G	phoT1	48044	49216	For
VNG5076G	trxA1	54498	54854	For
VNG5077G	trxB1	54858	55472	For
VNG5094G	orc9	68881	69942	For
VNG5136G	repI	97984	101367	For
VNG5141G	hepA	109543	111987	For
VNG5142G	tbpC	111987	112529	For
VNG5147G	repJ	117104	120487	For
VNG5182G	arsR	140392	140778	For
VNG5183G	arsC	140884	141309	For
VNG5208G	sojC1	157138	158073	For
VNG5213G	crt	161992	163128	For
VNG5229G	boa3	173377	174150	For
VNG5245G	tbpB	182950	183507	For
VNG5059C	VNG5059C	45384	44815	Rev
VNG5061C	VNG5061C	45632	45390	Rev
VNG5090C	VNG5090C	67316	66516	Rev
VNG5091C	VNG5091C	68152	67325	Rev
VNG5093C	VNG5093C	68682	68248	Rev
VNG5098C	VNG5098C	73046	72333	Rev
VNG5133C	VNG5133C	95450	94104	Rev
VNG5176C	VNG5176C	137059	136703	Rev
VNG5177C	VNG5177C	136707	135865	Rev
VNG5222C	VNG5222C	169471	169070	Rev
VNG5223C	VNG5223C	170561	169587	Rev
VNG5225C	VNG5225C	172216	170954	Rev
VNG5228C	VNG5228C	173329	172223	Rev
VNG5235C	VNG5235C	177507	176317	Rev
VNG5100C	VNG5100C	74656	73262	Rev
VNG5203C	VNG5203C	154508	154050	Rev
VNG5001H	VNG5001H	812	366	Rev
VNG5003H	VNG5003H	1172	837	Rev
VNG5005H	VNG5005H	1748	1299	Rev
VNG5007H	VNG5007H	3719	1908	Rev
VNG5015H	VNG5015H	13380	12850	Rev
VNG5040H	VNG5040H	31896	30625	Rev
VNG5041H	VNG5041H	34264	33407	Rev
VNG5047H	VNG5047H	38520	38254	Rev
VNG5048H	VNG5048H	38837	38682	Rev
VNG5049H	VNG5049H	39437	39207	Rev
VNG5053H	VNG5053H	40747	40580	Rev
VNG5054H	VNG5054H	41377	41213	Rev
VNG5079H	VNG5079H	57249	56134	Rev
VNG5080H	VNG5080H	57493	57245	Rev
VNG5088H	VNG5088H	65320	64904	Rev
VNG5101H	VNG5101H	75015	74815	Rev
VNG5102H	VNG5102H	75853	75161	Rev
VNG5104H	VNG5104H	76757	75858	Rev
VNG5106H	VNG5106H	79052	78570	Rev
VNG5108H	VNG5108H	79339	79073	Rev
VNG5112H	VNG5112H	81614	81429	Rev
VNG5115H	VNG5115H	84766	83528	Rev
VNG5116H	VNG5116H	85381	84779	Rev
VNG5118H	VNG5118H	85735	85385	Rev
VNG5119H	VNG5119H	86398	85820	Rev
VNG5120H	VNG5120H	86612	86490	Rev
VNG5122H	VNG5122H	88697	86886	Rev
VNG5123H	VNG5123H	89376	89041	Rev
VNG5124H	VNG5124H	90164	89706	Rev
VNG5129H	VNG5129H	91681	91388	Rev
VNG5145H	VNG5145H	115512	115114	Rev
VNG5149H	VNG5149H	123641	122760	Rev
VNG5150H	VNG5150H	124233	123958	Rev
VNG5157H	VNG5157H	127758	127462	Rev
VNG5160H	VNG5160H	128252	127758	Rev
VNG5168H	VNG5168H	131643	131125	Rev
VNG5170H	VNG5170H	133628	132357	Rev
VNG5173H	VNG5173H	133931	133782	Rev
VNG5175H	VNG5175H	135712	135599	Rev
VNG5178H	VNG5178H	137592	137428	Rev
VNG5198H	VNG5198H	150615	150415	Rev
VNG5199H	VNG5199H	152609	152208	Rev
VNG5200H	VNG5200H	153404	152916	Rev
VNG5210H	VNG5210H	160086	158725	Rev
VNG5211H	VNG5211H	161098	160544	Rev
VNG5212H	VNG5212H	161763	161113	Rev
VNG5214H	VNG5214H	163445	163338	Rev
VNG5215H	VNG5215H	164772	163501	Rev
VNG5216H	VNG5216H	165417	165040	Rev
VNG5224H	VNG5224H	170729	170583	Rev
VNG5233H	VNG5233H	175814	175359	Rev
VNG5234H	VNG5234H	176305	175817	Rev
VNG5247H	VNG5247H	183885	183607	Rev
VNG5252H	VNG5252H	186582	185581	Rev
VNG5253H	VNG5253H	187381	186548	Rev
VNG5255H	VNG5255H	188855	188031	Rev
VNG5011H	VNG5011H	7860	5545	Rev
VNG5012H	VNG5012H	8574	7864	Rev
VNG5105H	VNG5105H	78514	76757	Rev
VNG5219G	trh	167787	167509	Rev
VNG5010G	sojA	5401	4985	Rev
VNG5019G	gvpM1	16705	16454	Rev
VNG5020G	gvpL1	17550	16708	Rev
VNG5021G	gvpK1	17888	17550	Rev
VNG5022G	gvpJ1	18234	17893	Rev
VNG5023G	gvpI1	18661	18230	Rev
VNG5025G	gvpH1	19206	18661	Rev
VNG5026G	gvpG1	19457	19209	Rev
VNG5027G	gvpF1	20102	19464	Rev
VNG5028G	gvpE1	20670	20098	Rev
VNG5029G	gvpD1	22283	20676	Rev
VNG5037G	htlD	29436	26686	Rev
VNG5052G	tbpB	40439	39882	Rev
VNG5068G	boa3	50012	49239	Rev
VNG5084G	crt	61397	60261	Rev
VNG5089G	sojC1	66251	65316	Rev
VNG5126G	sojD	90937	90167	Rev
VNG5134G	rad25	96846	95440	Rev
VNG5163G	tbpD	128906	128349	Rev
VNG5180G	arsA2	139724	137793	Rev
VNG5181G	arsD	140051	139728	Rev
VNG5220G	trxB1	168531	167917	Rev
VNG5221G	trxA1	168891	168535	Rev
VNG5231G	phoT1	175345	174173	Rev
VNG5240G	cydB	179691	178699	Rev
VNG5242G	cydA	181132	179687	Rev
VNG6037G	tbpA	30131	30343	For
VNG6075G	trh	55602	55880	For
VNG6060C	VNG6060C	45882	47072	For
VNG6066C	VNG6066C	50060	51166	For
VNG6068C	VNG6068C	51173	52435	For
VNG6072C	VNG6072C	53918	54319	For
VNG6173C	VNG6173C	144372	146372	For
VNG6208C	VNG6208C	169450	170316	For
VNG6223C	VNG6223C	183629	184279	For
VNG6225C	VNG6225C	184711	185700	For
VNG6268C	VNG6268C	206380	208344	For
VNG6293C	VNG6293C	223741	224676	For
VNG6297C	VNG6297C	228687	229880	For
VNG6298C	VNG6298C	230000	231547	For
VNG6302C	VNG6302C	234195	235571	For
VNG6320C	VNG6320C	250596	252482	For
VNG6467C	VNG6467C	351836	352078	For
VNG6071C	VNG6071C	52828	53802	For
VNG6205C	VNG6205C	167863	168279	For
VNG6288C	VNG6288C	220233	220508	For
VNG6469C	VNG6469C	352084	352653	For
VNG6135C	VNG6135C	103608	105593	For
VNG6255C	VNG6255C	197387	197653	For
VNG6269C	VNG6269C	208344	208688	For
VNG6430C	VNG6430C	327051	327599	For
VNG6437C	VNG6437C	329196	329606	For
VNG6016H	VNG6016H	14308	15579	For
VNG6017H	VNG6017H	15743	16348	For
VNG6036H	VNG6036H	29637	29786	For
VNG6040H	VNG6040H	34534	35358	For
VNG6042H	VNG6042H	36008	36841	For
VNG6043H	VNG6043H	36807	37808	For
VNG6048H	VNG6048H	39504	39782	For
VNG6062H	VNG6062H	47575	48030	For
VNG6070H	VNG6070H	52660	52806	For
VNG6078H	VNG6078H	57972	58349	For
VNG6079H	VNG6079H	58617	59888	For
VNG6080H	VNG6080H	59944	60051	For
VNG6082H	VNG6082H	61626	62276	For
VNG6083H	VNG6083H	62291	62845	For
VNG6084H	VNG6084H	63303	64664	For
VNG6093H	VNG6093H	70849	71049	For
VNG6094H	VNG6094H	71971	72219	For
VNG6106H	VNG6106H	79817	81088	For
VNG6111H	VNG6111H	82661	83191	For
VNG6126H	VNG6126H	91734	92039	For
VNG6128H	VNG6128H	93610	94071	For
VNG6131H	VNG6131H	97175	97648	For
VNG6133H	VNG6133H	102864	103037	For
VNG6136H	VNG6136H	107069	109051	For
VNG6147H	VNG6147H	122374	123645	For
VNG6152H	VNG6152H	130295	130816	For
VNG6155H	VNG6155H	132066	132374	For
VNG6156H	VNG6156H	132832	133236	For
VNG6161H	VNG6161H	137079	138350	For
VNG6163H	VNG6163H	139477	139827	For
VNG6171H	VNG6171H	143760	144359	For
VNG6180H	VNG6180H	153263	153619	For
VNG6186H	VNG6186H	158877	159221	For
VNG6189H	VNG6189H	160682	161467	For
VNG6194H	VNG6194H	162134	162283	For
VNG6197H	VNG6197H	163826	163996	For
VNG6204H	VNG6204H	167438	167803	For
VNG6206H	VNG6206H	168349	169215	For
VNG6222H	VNG6222H	183053	183619	For
VNG6226H	VNG6226H	185703	186098	For
VNG6251H	VNG6251H	196620	196931	For
VNG6287H	VNG6287H	219970	220191	For
VNG6319H	VNG6319H	249862	250488	For
VNG6323H	VNG6323H	255043	256044	For
VNG6330H	VNG6330H	265099	265323	For
VNG6332H	VNG6332H	266724	266828	For
VNG6334H	VNG6334H	267441	267875	For
VNG6339H	VNG6339H	269921	270103	For
VNG6341H	VNG6341H	270646	271983	For
VNG6345H	VNG6345H	276748	278019	For
VNG6347H	VNG6347H	278559	279101	For
VNG6359H	VNG6359H	286602	287108	For
VNG6378H	VNG6378H	301033	301446	For
VNG6396H	VNG6396H	311246	311614	For
VNG6411H	VNG6411H	319015	319575	For
VNG6432H	VNG6432H	328134	328544	For
VNG6441H	VNG6441H	331672	332217	For
VNG6449H	VNG6449H	339975	340223	For
VNG6474H	VNG6474H	356100	356255	For
VNG6479H	VNG6479H	358031	358261	For
VNG6481H	VNG6481H	358948	359214	For
VNG6487H	VNG6487H	363204	364061	For
VNG6061H	VNG6061H	47084	47572	For
VNG6134H	VNG6134H	103281	103469	For
VNG6198H	VNG6198H	164006	164170	For
VNG6209H	VNG6209H	170319	170459	For
VNG6397H	VNG6397H	311629	312177	For
VNG6434H	VNG6434H	328989	329138	For
VNG6475H	VNG6475H	356721	356888	For
VNG6480H	VNG6480H	358631	358786	For
VNG6008H	VNG6008H	4215	4607	For
VNG6127H	VNG6127H	92639	93610	For
VNG6290H	VNG6290H	221589	222503	For
VNG6450H	VNG6450H	340219	341334	For
VNG6009H	VNG6009H	4614	4808	For
VNG6013G	repH	9210	12428	For
VNG6029G	gvpA1	22484	22711	For
VNG6031G	gvpC1	22804	23949	For
VNG6032G	gvpN1	23949	24989	For
VNG6033G	gvpO1	25017	25373	For
VNG6034G	sojB	25405	26166	For
VNG6053G	cydA	42257	43702	For
VNG6055G	cydB	43698	44690	For
VNG6064G	phoT1	48044	49216	For
VNG6074G	trxB1	54858	55472	For
VNG6091G	orc9	68881	69942	For
VNG6132G	repI	97984	101367	For
VNG6139G	hepA	109051	111987	For
VNG6140G	tbpC	111987	112529	For
VNG6150G	orc1	129403	130326	For
VNG6153G	sojC2	130856	131920	For
VNG6176G	kdpA	147474	149219	For
VNG6177G	kdpB	149224	151380	For
VNG6178G	kdpC	151383	152030	For
VNG6179G	cat3	152033	152848	For
VNG6196G	phoT2	162665	163408	For
VNG6210G	gabT	170846	172108	For
VNG6211G	bdb	172222	173679	For
VNG6212G	iucA	173679	175499	For
VNG6213G	iucB	175499	176206	For
VNG6214G	hxyA	176206	177636	For
VNG6216G	iucC	177665	179488	For
VNG6241G	gvpA2	191862	192098	For
VNG6244G	gvpN2	193040	194071	For
VNG6247G	trkA4	194523	195218	For
VNG6250G	phoT3	195313	196503	For
VNG6256G	lipB	197890	198396	For
VNG6260G	ftsZ5	199555	200637	For
VNG6261G	yocR	200846	202102	For
VNG6270G	gldA	208894	209988	For
VNG6277G	ugpB	213229	214617	For
VNG6279G	ugpA	214632	215522	For
VNG6280G	ugpE	215515	216390	For
VNG6281G	ugpC	216399	217535	For
VNG6309G	pyrB	239301	240323	For
VNG6311G	pyrI	240304	240780	For
VNG6312G	argS	240914	242806	For
VNG6361G	npa	287504	288841	For
VNG6362G	polB2	289084	291249	For
VNG6371G	mrr	297848	299164	For
VNG6373G	phrH	299591	299848	For
VNG6383G	lctP	304507	306120	For
VNG6438G	tbpF	329788	330345	For
VNG6445G	crt	336128	337207	For
VNG6461G	boa3	347456	348229	For
VNG6476G	tbpB	357029	357586	For
VNG6073G	trxA1	54498	54854	For
VNG6187G	orc3	159405	159734	For
VNG6242G	gvpC2	192336	193040	For
VNG6246G	gvpO2	194097	194429	For
VNG6408G	phzF	317427	318323	For
VNG6451G	trh	341866	341588	Rev
VNG6059C	VNG6059C	45632	45390	Rev
VNG6292C	VNG6292C	223370	222852	Rev
VNG6305C	VNG6305C	237209	236439	Rev
VNG6057C	VNG6057C	45384	44815	Rev
VNG6087C	VNG6087C	67316	66516	Rev
VNG6088C	VNG6088C	68152	67325	Rev
VNG6090C	VNG6090C	68682	68248	Rev
VNG6095C	VNG6095C	73046	72333	Rev
VNG6129C	VNG6129C	95450	94104	Rev
VNG6142C	VNG6142C	114211	113330	Rev
VNG6183C	VNG6183C	157388	156315	Rev
VNG6254C	VNG6254C	197274	196972	Rev
VNG6296C	VNG6296C	228502	227519	Rev
VNG6306C	VNG6306C	237661	237212	Rev
VNG6454C	VNG6454C	343550	343149	Rev
VNG6457C	VNG6457C	346295	345033	Rev
VNG6460C	VNG6460C	347408	346302	Rev
VNG6466C	VNG6466C	351586	350396	Rev
VNG6258C	VNG6258C	199598	198417	Rev
VNG6349C	VNG6349C	281950	280679	Rev
VNG6379C	VNG6379C	303731	301551	Rev
VNG6455C	VNG6455C	344640	343666	Rev
VNG6097C	VNG6097C	74656	73262	Rev
VNG6046H	VNG6046H	38837	38682	Rev
VNG6051H	VNG6051H	40747	40580	Rev
VNG6099H	VNG6099H	75853	75161	Rev
VNG6103H	VNG6103H	79052	78570	Rev
VNG6115H	VNG6115H	85735	85385	Rev
VNG6117H	VNG6117H	86612	86490	Rev
VNG6158H	VNG6158H	136285	136127	Rev
VNG6160H	VNG6160H	136952	136764	Rev
VNG6166H	VNG6166H	142322	141891	Rev
VNG6193H	VNG6193H	162011	161736	Rev
VNG6276H	VNG6276H	213047	212886	Rev
VNG6357H	VNG6357H	286443	285856	Rev
VNG6365H	VNG6365H	294366	294046	Rev
VNG6370H	VNG6370H	297640	297392	Rev
VNG6377H	VNG6377H	300821	300363	Rev
VNG6385H	VNG6385H	306891	306502	Rev
VNG6391H	VNG6391H	309099	308899	Rev
VNG6401H	VNG6401H	313502	313041	Rev
VNG6412H	VNG6412H	319817	319578	Rev
